CUSTOMER,SERIES_NAME,SKUNO,SN,STATION,FAILURE_SYMPTOM,LOCATION,FAIL_TIME,CHECKIN_TIME,ERROR_CODE,ROOT_CAUSE_DESC,ACTIONDESC,REPAIR_TIME,REPARIR_REWORK_COUNT
JUNIPER,Juniper-Configurable System MA-FVN,750-063183,EBBH9019,FPCTEST,Vty command diagnostic mpc clocking ptp_slave failed,U100003,28/08/2024 2:41,06/09/2024 22:46,E211,Wrong polarity,Correct Component Orientation,06/09/2024 22:49,1
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBBJ2586,ICT,Wrong component,E2514,05/09/2024 18:18,05/09/2024 21:34,E202,Wrong Component,Resolder,05/09/2024 21:36,1
JUNIPER,Juniper-Configurable System MA-FVN,750-070395,EBAS9778,BFT1,\,J34901,13/08/2024 15:08,13/08/2024 15:20,E304,Open Solder,Resolder,01/09/2024 14:48,4
JUNIPER,Juniper-Configurable System MA-FVN,750-136059,EBBF2214,FPCTEST,failure getting status of FPCs,R101214,19/07/2024 19:51,19/07/2024 21:08,E205,Damaged Component,Replace component,12/09/2024 14:38,2
JUNIPER,Juniper-Configurable System MA-FVN,750-055992,EAAD1592,PICTEST,failure killing JIT process,J13,25/07/2024 21:43,26/07/2024 15:23,E128,Contact Abnormal,Reassemble,05/09/2024 13:12,1
JUNIPER,Juniper-Configurable System MA-FVN,750-070866,EBBE2187,BFT2,failure running SIB diagnostics,U106,11/07/2024 13:49,11/09/2024 10:54,E206,Defect Component,Replace component,20/09/2024 10:44,2
JUNIPER,Juniper-Configurable System MA-FVN,750-070866,EBBH9668,BFT2,failure running SIB diagnostics,U16601,31/08/2024 0:40,31/08/2024 9:08,E206,Defect Component,ActionCode SN FJZ,10/09/2024 16:31,1
JUNIPER,Juniper-Configurable System MA-FVN,750-070866,EBBF2954,SLT,failure running fabrictest,U16001,24/08/2024 22:56,17/09/2024 8:39,E206,Defect Component,Replace component,17/09/2024 8:40,4
JUNIPER,Juniper-Configurable System MA-FVN,750-070866,EAAK6780,SLT,failure starting JIT packets,U30,14/06/2024 3:54,14/06/2024 4:04,E803,Programmable part content error,Reprogram,17/09/2024 16:41,3
JUNIPER,Juniper-FRU,MPC7E-10G,EABA2958,FQA,Board not online (No test log),C40139,16/09/2024 9:00,16/09/2024 9:24,E205,Damaged Component,ActionCode SN FJZ,16/09/2024 10:03,1
JUNIPER,Juniper-FRU,MPC7E-10G,EABA3022,FQA,Board not online (No test log),C40090,09/09/2024 21:15,09/09/2024 22:16,E205,Damaged Component,ActionCode SN FJZ,09/09/2024 22:18,1
JUNIPER,Juniper-FRU,MPC7E-10G,EBBG3075,FQA,Board not online (No test log),R40129,01/09/2024 1:53,01/09/2024 2:44,E205,Damaged Component,Resolder,01/09/2024 2:56,1
JUNIPER,Juniper-FRU,711-098703,EBBJ3017,ICT,Open Solder,U20500,12/09/2024 9:17,12/09/2024 9:18,E206,Defect Component,Replace component,12/09/2024 9:19,1
JUNIPER,Juniper-FRU,711-098703,EBBJ3028,ICT,Open Solder,U20500,11/09/2024 17:33,11/09/2024 18:06,E304,Open Solder,Resolder,12/09/2024 10:34,1
JUNIPER,Juniper-FRU,711-098703,EBBJ3037,ICT,Open Solder,R65019,11/09/2024 15:26,11/09/2024 16:39,E205,Damaged Component,Replace component,11/09/2024 16:40,1
JUNIPER,Juniper-FRU,711-098703,EAAY6650,5DX,Solder Bridge,U65001,12/07/2024 8:03,11/09/2024 13:51,E305,Solder Bridge,Resolder,11/09/2024 13:52,1
JUNIPER,Juniper-FRU,711-098703,EBBG3059,ICT,Solder Bridge,U65010,28/08/2024 10:25,28/08/2024 13:32,E211,Wrong polarity,Resolder,09/09/2024 14:53,1
JUNIPER,Juniper-FRU,711-098703,EBBJ3042,ICT,Solder Bridge,C65759,11/09/2024 17:32,11/09/2024 18:06,E305,Solder Bridge,Resolder,12/09/2024 8:24,1
JUNIPER,Juniper-FRU,711-098703,EBBJ3055,ICT,VOLTSHOW FAIL,U20500,11/09/2024 15:26,11/09/2024 18:03,E304,Open Solder,Resolder,11/09/2024 18:04,1
JUNIPER,Juniper-Guardian & Spectrolite,750-110070,EAAW4831,BFT1,Board Online (CMWRRAP/DBG),C3407,22/08/2024 15:50,22/08/2024 16:38,E205,Damaged Component,ActionCode SN FJZ,13/09/2024 13:41,3
JUNIPER,Juniper-Guardian & Spectrolite,750-110072,EBBF2826,BFT1,Board Online (CMWRRAP/DBG),U2200,13/09/2024 9:15,13/09/2024 10:00,E803,Programmable part content error,Reprogram,13/09/2024 10:02,1
JUNIPER,Juniper-Guardian & Spectrolite,JNP-FPC-16C,EBBF8672,FST_S,Board Online (CMWRRAP/DBG),,22/09/2024 8:23,22/09/2024 8:35,E218,NTF,NTF,23/09/2024 15:50,1
JUNIPER,Juniper-Guardian & Spectrolite,711-110071,EBBJ5271,SMT2,Co-planarity,U101,11/09/2024 13:23,11/09/2024 15:27,E304,Open Solder,Resolder,11/09/2024 15:28,1
JUNIPER,Juniper-Guardian & Spectrolite,750-110070,EAAW4550,BFT2,Command delete chassis images fpc slot failed,C654,24/08/2024 14:43,11/09/2024 13:40,E205,Damaged Component,ActionCode SN FJZ,11/09/2024 13:42,2
JUNIPER,Juniper-Guardian & Spectrolite,750-110070,EAAW4831,BFT2,Command diagnostic jgci_serdes bist all_lpbk failed,J1,18/09/2024 11:43,18/09/2024 16:54,E214,Bent Pin,ActionCode SN FJZ,19/09/2024 14:09,3
JUNIPER,Juniper-Guardian & Spectrolite,JNP-FPC-16C,EABB5077,FST_S,Command show pfe statistics traffic returned no output,J1,07/09/2024 10:43,07/09/2024 13:44,E214,Bent Pin,ActionCode SN FJZ,09/09/2024 10:32,1
JUNIPER,Juniper-Guardian & Spectrolite,750-110070,EBBF8703,BFT1,FPC_NOT_UP,U2200,05/07/2024 6:11,05/07/2024 9:04,E206,Defect Component,ActionCode SN FJZ,12/09/2024 10:25,1
JUNIPER,Juniper-Guardian & Spectrolite,750-110560,EBBB5647,BFT1,Failed programmable revision check,/,17/09/2024 13:41,20/09/2024 15:45,E218,NTF,Send out to repair,20/09/2024 16:34,1
JUNIPER,Juniper-Guardian & Spectrolite,750-110072,EAAY5874,SI_V2,Function Fail,U2901,08/05/2024 9:58,20/06/2024 10:28,E206,Defect Component,ActionCode SN FJZ,06/09/2024 15:48,1
JUNIPER,Juniper-Guardian & Spectrolite,750-110072,EABB8950,SI_V2,Function Fail,J900,08/05/2024 9:58,20/06/2024 10:33,E304,Open Solder,ActionCode SN FJZ,12/09/2024 10:23,1
JUNIPER,Juniper-Guardian & Spectrolite,750-110070,EABB4574,BFT2,PARSE_DIAG_OUTPUT_FAIL,/,20/09/2024 3:20,21/09/2024 8:32,E218,NTF,NTF,24/09/2024 13:45,2
JUNIPER,Juniper-Guardian & Spectrolite,750-110560,EBBA9090,BFT1,PROGRAMMABLE_CHECK_FAIL,/,16/09/2024 2:45,21/09/2024 8:19,E218,NTF,Send out to repair,21/09/2024 8:22,1
JUNIPER,Juniper-Guardian & Spectrolite,750-110070,EBBC4236,BFT2,Python script serdes_prbs31_tl_pic failed,U701,10/05/2024 14:20,10/05/2024 14:27,E206,Defect Component,ActionCode SN FJZ,24/09/2024 13:51,1
JUNIPER,Juniper-Guardian & Spectrolite,750-110070,EABB4574,BFT2,SERDES_PARAMETRIC_TEST_FAIL,J2,29/08/2024 14:50,31/08/2024 14:27,E214,Bent Pin,ActionCode SN FJZ,17/09/2024 13:20,2
JUNIPER,Juniper-MIC,MIC-MRATE,EAAJ9579,CHECK_LED,Board Online (CMWRRAP/DBG),J112,22/09/2024 5:09,22/09/2024 9:38,E902,Assembly Gap,Reassemble,22/09/2024 9:42,2
JUNIPER,Juniper-MIC,750-077332,ABDZ4128,FQC1,Board not online (No test log),U19,06/09/2024 9:10,19/09/2024 15:10,E206,Defect Component,ActionCode SN FJZ,19/09/2024 15:54,5
JUNIPER,Juniper-MIC,MIC-MRATE,EAAC6255,FQA,Board not online (No test log),SW200,17/09/2024 4:50,17/09/2024 10:29,E205,Damaged Component,ActionCode SN FJZ,17/09/2024 11:16,2
JUNIPER,Juniper-MIC,750-077332,EABB7570,PICTEST,JIT reported errors,U20,28/08/2024 2:39,28/08/2024 10:15,E206,Defect Component,ActionCode SN FJZ,07/09/2024 13:21,2
JUNIPER,Juniper-MIC,750-077332,EBBG3208,PICTEST,JIT test failed,U18,27/08/2024 9:16,07/09/2024 13:34,E206,Defect Component,ActionCode SN FJZ,07/09/2024 13:35,2
JUNIPER,Juniper-MPC,750-073435,EAAC7366,SCREEN_SPC3,Board Online (CMWRRAP/DBG),,06/09/2024 15:09,10/09/2024 14:36,E891,NTF,Send out to repair,10/09/2024 15:24,4
JUNIPER,Juniper-MPC,750-073435,EAAC7371,SCREEN_SPC3,Board Online (CMWRRAP/DBG),J11201,13/09/2024 11:44,16/09/2024 8:30,E128,Contact Abnormal,Reassemble,16/09/2024 10:38,3
JUNIPER,Juniper-MPC,750-073435,EAAF5665,SCREEN_SPC3,Board Online (CMWRRAP/DBG),U30004,13/09/2024 11:46,16/09/2024 8:30,E206,Defect Component,ActionCode SN FJZ,22/09/2024 14:57,2
JUNIPER,Juniper-MPC,750-073435,EAAF5668,FPCTEST,Board Online (CMWRRAP/DBG),U9003,14/09/2024 16:55,17/09/2024 15:51,E407,Pin Gap,ActionCode SN FJZ,19/09/2024 14:29,2
JUNIPER,Juniper-MPC,750-073435,EAAF6297,SCREEN_SPC3,Board Online (CMWRRAP/DBG),,19/09/2024 10:53,20/09/2024 15:28,E902,Assembly Gap,Reassemble,20/09/2024 15:30,2
JUNIPER,Juniper-MPC,750-063414,EAAL0462,FPCTEST,Board Online (CMWRRAP/DBG),J4003,22/08/2024 15:26,06/09/2024 4:14,E304,Open Solder,ActionCode SN FJZ,06/09/2024 4:16,4
JUNIPER,Juniper-MPC,EX9200-40XS,EAAL9782,CHECK_LED,Board Online (CMWRRAP/DBG),D402,18/09/2024 16:01,19/09/2024 9:24,E205,Damaged Component,ActionCode SN FJZ,19/09/2024 9:26,2
JUNIPER,Juniper-MPC,750-073435,EAAR3958,FPCTEST,Board Online (CMWRRAP/DBG),U5002,30/08/2024 9:14,05/09/2024 8:54,E302,Insufficient Solder,Resolder,09/09/2024 10:28,2
JUNIPER,Juniper-MPC,750-073435,EAAR4011,FPCTEST,Board Online (CMWRRAP/DBG),R9074,11/09/2024 3:41,11/09/2024 15:40,E205,Damaged Component,ActionCode SN FJZ,11/09/2024 15:42,2
JUNIPER,Juniper-MPC,750-063414,EBBH2907,FPCTEST,Board Online (CMWRRAP/DBG),,06/09/2024 4:37,08/09/2024 22:53,E900,Dry thermal paste,Replace dry thermal paste,08/09/2024 23:17,2
JUNIPER,Juniper-MPC,750-073435,EAAH7367,SCREEN_SPC3,Board not online (No test log),U5002,05/08/2024 21:33,06/08/2024 13:33,E205,Damaged Component,ActionCode SN FJZ,18/09/2024 14:12,2
JUNIPER,Juniper-MPC,750-073435,EAAH7380,SCREEN_SPC3,Board not online (No test log),R74,15/09/2024 15:14,15/09/2024 16:07,E205,Damaged Component,ActionCode SN FJZ,15/09/2024 16:09,2
JUNIPER,Juniper-MPC,750-073435,EAAH7393,SI_V2,Board not online (No test log),R26053,14/09/2024 15:37,17/09/2024 16:46,E205,Damaged Component,ActionCode SN FJZ,19/09/2024 14:24,2
JUNIPER,Juniper-MPC,EX9200-40XS,EAAL9740,FQA,Board not online (No test log),R41005,16/09/2024 14:52,16/09/2024 15:26,E205,Damaged Component,ActionCode SN FJZ,16/09/2024 15:27,2
JUNIPER,Juniper-MPC,750-073435,EAAR7639,SI_V2,Board not online (No test log),U22000,07/09/2024 15:16,09/09/2024 11:17,E305,Solder Bridge,Resolder,09/09/2024 15:39,3
JUNIPER,Juniper-MPC,750-063414,EBAT7189,FPCTEST,Board not online (No test log),J19604,14/07/2024 16:13,06/09/2024 4:11,E304,Open Solder,ActionCode SN FJZ,06/09/2024 4:13,3
JUNIPER,Juniper-MPC,750-073435,EBBF9640,SCREEN_SPC3,Board not online (No test log),R26038,20/07/2024 3:35,20/07/2024 14:28,E205,Damaged Component,Replace component,12/09/2024 15:50,1
JUNIPER,Juniper-MPC,750-063414,EBBH2899,FPCTEST,Board not online (No test log),U2053,06/09/2024 16:45,07/09/2024 2:51,E304,Open Solder,Resolder,14/09/2024 20:12,2
JUNIPER,Juniper-MPC,750-063414,EBBH2919,FPCTEST,Board not online (No test log),R8154,06/09/2024 16:46,07/09/2024 3:16,E205,Damaged Component,ActionCode SN FJZ,07/09/2024 3:19,1
JUNIPER,Juniper-MPC,750-073435,EAAC7371,FPCTEST,FRU temperature sensor status is not OK,U4327,29/08/2024 8:54,10/09/2024 14:22,E803,Programmable part content error,Reprogram,10/09/2024 14:23,3
JUNIPER,Juniper-MPC,750-073435,EAAE1950,FPCTEST,FRU temperature sensor status is not OK,J4,29/08/2024 8:54,09/09/2024 9:49,E803,Programmable part content error,Reprogram,09/09/2024 9:51,3
JUNIPER,Juniper-MPC,750-063414,CAPY8478,FPCTEST,Failed check PIC interface wave_length for low/high wave_length JitTest.,J4003,05/09/2024 20:53,07/09/2024 3:15,E214,Bent Pin,Fix Bent pin,07/09/2024 3:16,4
JUNIPER,Juniper-MPC,750-073435,EAAH8173,FPCTEST,Failed programmable revision check,U3804,04/08/2024 3:53,04/08/2024 19:53,E206,Defect Component,ActionCode SN FJZ,08/09/2024 13:33,2
JUNIPER,Juniper-MPC,750-063414,CALG4585,SI_V2,Function Fail,J5100,07/05/2024 15:03,04/06/2024 13:24,E205,Damaged Component,ActionCode SN FJZ,09/09/2024 22:55,1
JUNIPER,Juniper-MPC,750-063414,CARA5776,SI_V2,Function Fail,R1018,20/04/2024 18:59,04/06/2024 14:56,E205,Damaged Component,ActionCode SN FJZ,08/09/2024 22:53,1
JUNIPER,Juniper-MPC,750-073435,EAAF5665,SI_V2,Function Fail,J11001,20/04/2024 17:49,03/06/2024 16:02,E128,Contact Abnormal,Reassemble,05/09/2024 9:33,2
JUNIPER,Juniper-MPC,750-073435,EAAF5668,SI_V2,Function Fail,R4359,20/04/2024 19:06,04/06/2024 15:38,E205,Damaged Component,ActionCode SN FJZ,09/09/2024 14:35,2
JUNIPER,Juniper-MPC,750-073435,EAAF6255,SI_V2,Function Fail,U4,20/04/2024 19:05,04/06/2024 13:30,E407,Pin Gap,ActionCode SN FJZ,04/09/2024 15:35,1
JUNIPER,Juniper-MPC,750-073435,EAAF6297,SI_V2,Function Fail,U4327,20/04/2024 19:05,20/06/2024 16:15,E803,Programmable part content error,Reprogram,18/09/2024 14:11,2
JUNIPER,Juniper-MPC,750-073435,EAAH7325,SI_V2,Function Fail,R1011,20/04/2024 17:54,03/06/2024 17:18,E205,Damaged Component,ActionCode SN FJZ,15/09/2024 14:02,1
JUNIPER,Juniper-MPC,750-073435,EAAH7349,SI_V2,Function Fail,U5001,20/04/2024 17:54,04/06/2024 14:20,E206,Defect Component,ActionCode SN FJZ,13/09/2024 10:53,1
JUNIPER,Juniper-MPC,750-073435,EAAH7350,SI_V2,Function Fail,U26011,20/04/2024 19:04,04/06/2024 14:20,E206,Defect Component,ActionCode SN FJZ,09/09/2024 9:53,1
JUNIPER,Juniper-MPC,750-073435,EAAH7370,SI_V2,Function Fail,U11819,20/04/2024 19:06,04/06/2024 14:29,E803,Programmable part content error,Reprogram,17/09/2024 15:21,2
JUNIPER,Juniper-MPC,750-073435,EAAH7380,SI_V2,Function Fail,J2601,20/04/2024 19:05,03/06/2024 17:47,E910,Stains / Dirty,Clean out,04/09/2024 13:53,2
JUNIPER,Juniper-MPC,750-073435,EAAH7658,SI_V2,Function Fail,U1004,20/04/2024 19:06,04/06/2024 15:41,E214,Bent Pin,ActionCode SN FJZ,23/09/2024 14:28,1
JUNIPER,Juniper-MPC,750-073435,EAAH7687,SI_V2,Function Fail,U10004,20/04/2024 19:06,04/06/2024 5:16,E407,Pin Gap,ActionCode SN FJZ,15/09/2024 16:06,2
JUNIPER,Juniper-MPC,750-073435,EAAH7796,SI_V2,Function Fail,R26038,20/04/2024 19:04,03/06/2024 16:11,E205,Damaged Component,ActionCode SN FJZ,10/09/2024 16:18,1
JUNIPER,Juniper-MPC,750-063414,EAAL6816,SI_V2,Function Fail,U15008,20/04/2024 17:58,20/06/2024 10:48,E206,Defect Component,ActionCode SN FJZ,08/09/2024 22:59,1
JUNIPER,Juniper-MPC,750-073435,EAAR4011,SI_V2,Function Fail,U11818,20/04/2024 19:04,03/06/2024 16:37,E304,Open Solder,Resolder,06/09/2024 10:50,2
JUNIPER,Juniper-MPC,750-073435,EAAR7487,SI_V2,Function Fail,U15012,20/04/2024 19:04,04/06/2024 13:18,E304,Open Solder,Resolder,07/09/2024 8:49,1
JUNIPER,Juniper-MPC,750-063414,EAAR8120,SI_V2,Function Fail,R8158,20/04/2024 18:54,03/06/2024 19:07,E205,Damaged Component,ActionCode SN FJZ,07/09/2024 4:22,1
JUNIPER,Juniper-MPC,750-063414,EAAR8184,SI_V2,Function Fail,J8003,20/04/2024 18:58,03/06/2024 16:36,E205,Damaged Component,ActionCode SN FJZ,14/09/2024 21:52,1
JUNIPER,Juniper-MPC,750-063414,EAAS1826,SI_V2,Function Fail,R8033,07/05/2024 15:05,03/06/2024 16:36,E206,Defect Component,ActionCode SN FJZ,12/09/2024 22:06,1
JUNIPER,Juniper-MPC,750-063414,EAAY0755,SI_V2,Function Fail,U11007,20/04/2024 18:57,03/06/2024 16:32,E206,Defect Component,ActionCode SN FJZ,07/09/2024 3:26,1
JUNIPER,Juniper-MPC,750-063414,EAAY1010,SI_V2,Function Fail,E8003,20/04/2024 18:11,03/06/2024 19:03,E206,Defect Component,ActionCode SN FJZ,17/09/2024 19:41,1
JUNIPER,Juniper-MPC,750-063414,EAAY8398,SI_V2,Function Fail,,05/06/2024 19:22,20/06/2024 20:25,E900,Dry thermal paste,Replace dry thermal paste,10/09/2024 20:25,1
JUNIPER,Juniper-MPC,750-063414,EAAZ7240,SI_V2,Function Fail,J19604,20/04/2024 18:57,04/06/2024 16:02,E128,Contact Abnormal,Reassemble,13/09/2024 23:01,1
JUNIPER,Juniper-MPC,750-063414,EAAZ7420,SI_V2,Function Fail,J4001,20/04/2024 18:54,03/06/2024 16:31,E214,Bent Pin,Fix Bent pin,08/09/2024 23:02,1
JUNIPER,Juniper-MPC,750-073435,EBBH4408,FPCTEST,JIT test failed,U11819,29/08/2024 10:49,06/09/2024 13:17,E803,Programmable part content error,Reprogram,06/09/2024 13:19,2
JUNIPER,Juniper-MPC,750-063414,EBBG2543,RIT,Major chassis alarm: FPC Major Errors,,06/09/2024 11:28,21/09/2024 2:54,E891,NTF,Send out to repair,21/09/2024 3:00,1
JUNIPER,Juniper-MPC,750-063414,EAAN4690,FPCTEST,Temperature sensor reading above high limit,,17/09/2024 8:05,17/09/2024 21:22,E900,Dry thermal paste,Replace dry thermal paste,17/09/2024 21:22,10
JUNIPER,Juniper-MPC,750-063414,EBBH2918,FPCTEST,vty command diagnostic cordoba all_pll failed,U1005,05/09/2024 10:26,11/09/2024 21:10,E206,Defect Component,Replace component,11/09/2024 21:12,2
JUNIPER,Juniper-RE,750-095568,EBBJ0476,RE_FCT,Board Online (CMWRRAP/DBG),DIMM SN-3,13/09/2024 10:44,21/09/2024 10:47,E206,Defect Component,Replace component,23/09/2024 10:34,1
JUNIPER,Juniper-RE,750-095568,EBBJ0553,RE_FCT,Board Online (CMWRRAP/DBG),J1002,06/09/2024 21:14,07/09/2024 9:48,E128,Contact Abnormal,Reassemble,07/09/2024 14:26,1
JUNIPER,Juniper-RE,750-095568,EBBJ0452,ICT,Open Solder,U2504,01/09/2024 3:14,04/09/2024 8:52,E304,Open Solder,Resolder,04/09/2024 8:53,1
JUNIPER,Juniper-RE,750-095568,EBBH0901,ICT,Solder Bridge,C3531,12/09/2024 8:58,12/09/2024 9:40,E205,Damaged Component,Replace component,12/09/2024 13:39,2
JUNIPER,Juniper-SFB,750-052893,EAAH0907,SAT,Actual voltage is not within the margin range,C5002,07/05/2024 10:17,04/06/2024 15:25,E304,Open Solder,Resolder,12/09/2024 13:12,1
JUNIPER,Juniper-SFB,750-052893,EAAH5373,SAT,Board Online (CMWRRAP/DBG),E7442,12/09/2024 11:04,17/09/2024 16:12,E205,Damaged Component,ActionCode SN FJZ,17/09/2024 16:14,2
JUNIPER,Juniper-SFB,750-052893,EAAM6227,SAT,Board not online (No test log),J7002,14/06/2024 7:44,14/06/2024 7:49,E205,Damaged Component,ActionCode SN FJZ,23/09/2024 15:34,3
JUNIPER,Juniper-SFB,750-052893,EAAM6653,SAT,Detected bad fabric plane link(s) when checking the fabric planes,J7002,28/04/2024 15:53,03/06/2024 13:49,E304,Open Solder,ActionCode SN FJZ,09/09/2024 8:53,6
JUNIPER,Juniper-SFB,750-052893,EAAM6625,SAT,FPC fabric plane link errors found during chassis status,J7002,29/05/2024 9:28,29/05/2024 9:32,E304,Open Solder,ActionCode SN FJZ,09/09/2024 8:50,3
JUNIPER,Juniper-SFB,750-052893,CAPF5730,SAT,Function Fail,,07/05/2024 14:56,03/06/2024 15:54,E128,Contact Abnormal,Reassemble,09/09/2024 10:46,1
JUNIPER,Juniper-SFB,750-052893,CAPJ9586,SAT,Function Fail,R5655,20/04/2024 17:41,03/06/2024 17:37,E304,Open Solder,Resolder,23/09/2024 15:24,1
JUNIPER,Juniper-SFB,750-052893,CAPJ9596,SAT,Function Fail,U5001,20/04/2024 17:41,04/06/2024 14:56,E206,Defect Component,ActionCode SN FJZ,17/09/2024 15:54,1
JUNIPER,Juniper-SFB,750-052893,CAPP5609,SAT,Function Fail,C5555,20/04/2024 18:41,03/06/2024 15:54,E205,Damaged Component,ActionCode SN FJZ,16/09/2024 14:12,1
JUNIPER,Juniper-SFB,750-052893,CAPR2573,SAT,Function Fail,J7002,07/05/2024 14:57,03/06/2024 19:01,E205,Damaged Component,ActionCode SN FJZ,06/09/2024 18:34,1
JUNIPER,Juniper-SFB,750-052893,CARP5163,SAT,Function Fail,C7540,20/04/2024 17:41,04/06/2024 15:00,E205,Damaged Component,ActionCode SN FJZ,14/09/2024 8:37,1
JUNIPER,Juniper-SFB,750-052893,CARP5175,SAT,Function Fail,E7442,20/04/2024 18:41,03/06/2024 15:56,E205,Damaged Component,ActionCode SN FJZ,13/09/2024 16:53,1
JUNIPER,Juniper-SFB,750-052893,CART9756,SAT,Function Fail,,20/04/2024 18:40,04/06/2024 14:10,E891,NTF,Send out to repair,15/09/2024 22:05,1
JUNIPER,Juniper-SFB,750-052893,CART9763,SAT,Function Fail,C7685,20/04/2024 17:42,04/06/2024 13:28,E205,Damaged Component,ActionCode SN FJZ,16/09/2024 14:41,1
JUNIPER,Juniper-SFB,750-052893,EAAH0887,SAT,Function Fail,J7001,20/04/2024 18:42,20/06/2024 16:24,E205,Damaged Component,ActionCode SN FJZ,24/09/2024 17:20,1
JUNIPER,Juniper-SFB,750-052893,EAAH0891,SAT,Function Fail,D3501,09/05/2024 10:52,04/06/2024 15:24,E205,Damaged Component,ActionCode SN FJZ,10/09/2024 11:01,1
JUNIPER,Juniper-SFB,750-052893,EAAH0904,SAT,Function Fail,C4024,09/05/2024 10:53,04/06/2024 15:24,E205,Damaged Component,ActionCode SN FJZ,06/09/2024 3:17,1
JUNIPER,Juniper-SFB,750-052893,EAAH0972,SAT,Function Fail,U4002,07/05/2024 15:00,03/06/2024 16:04,E206,Defect Component,ActionCode SN FJZ,16/09/2024 22:11,1
JUNIPER,Juniper-SFB,750-052893,EAAH4781,SAT,Function Fail,R5705,20/04/2024 18:43,03/06/2024 17:19,E205,Damaged Component,ActionCode SN FJZ,13/09/2024 16:47,1
JUNIPER,Juniper-SFB,750-052893,EAAH4791,SAT,Function Fail,U5904,20/04/2024 18:43,03/06/2024 16:08,E206,Defect Component,ActionCode SN FJZ,07/09/2024 16:01,1
JUNIPER,Juniper-SFB,750-052893,EAAH5107,SAT,Function Fail,C9260,20/04/2024 18:42,03/06/2024 16:08,E205,Damaged Component,ActionCode SN FJZ,13/09/2024 11:05,1
JUNIPER,Juniper-SFB,750-052893,EAAH5355,SAT,Function Fail,R5521,20/04/2024 18:41,04/06/2024 15:25,E205,Damaged Component,ActionCode SN FJZ,14/09/2024 14:09,1
JUNIPER,Juniper-SFB,750-052893,EAAH5371,SAT,Function Fail,J7002,20/04/2024 18:43,03/06/2024 16:10,E128,Contact Abnormal,Reassemble,16/09/2024 22:13,1
JUNIPER,Juniper-SFB,750-052893,EAAM6186,SAT,Function Fail,,20/04/2024 18:40,03/06/2024 15:39,E891,NTF,NTF,09/09/2024 11:05,1
JUNIPER,Juniper-SFB,750-052893,EAAM6201,SAT,Function Fail,U8601,20/04/2024 17:42,03/06/2024 17:53,E304,Open Solder,Resolder,12/09/2024 8:44,1
JUNIPER,Juniper-SFB,750-052893,EAAM6209,SAT,Function Fail,J7002,09/05/2024 10:52,03/06/2024 17:53,E214,Bent Pin,ActionCode SN FJZ,04/09/2024 22:54,1
JUNIPER,Juniper-SFB,750-052893,EAAM6253,SAT,Function Fail,C7460,20/04/2024 17:43,03/06/2024 17:54,E205,Damaged Component,ActionCode SN FJZ,13/09/2024 8:42,1
JUNIPER,Juniper-SFB,750-052893,EAAM6267,SAT,Function Fail,J7002,20/04/2024 18:43,04/06/2024 14:54,E981,Contact Misalignment,Send out to repair,18/09/2024 17:33,1
JUNIPER,Juniper-SFB,750-052893,EAAM6288,SAT,Function Fail,E4014,20/04/2024 17:43,03/06/2024 17:21,E205,Damaged Component,ActionCode SN FJZ,01/09/2024 15:02,1
JUNIPER,Juniper-SFB,750-052893,EAAM6319,SAT,Function Fail,C863,20/04/2024 17:44,03/06/2024 16:45,E205,Damaged Component,ActionCode SN FJZ,12/09/2024 8:47,1
JUNIPER,Juniper-SFB,750-052893,EAAM6381,SAT,Function Fail,Y4003,20/04/2024 17:44,04/06/2024 15:07,E206,Defect Component,ActionCode SN FJZ,16/09/2024 22:12,1
JUNIPER,Juniper-SFB,750-052893,EAAM6431,SAT,Function Fail,XD3501,20/04/2024 17:44,03/06/2024 17:22,E204,Missing Component,ActionCode SN FJZ,10/09/2024 16:22,1
JUNIPER,Juniper-SFB,750-052893,EAAM6439,SAT,Function Fail,C8657,20/04/2024 17:45,04/06/2024 15:48,E205,Damaged Component,ActionCode SN FJZ,13/09/2024 8:53,1
JUNIPER,Juniper-SFB,750-052893,EAAM6485,SAT,Function Fail,E7441,20/04/2024 17:45,03/06/2024 16:44,E205,Damaged Component,ActionCode SN FJZ,12/09/2024 16:38,1
JUNIPER,Juniper-SFB,750-052893,EAAM6496,SAT,Function Fail,E4007,09/05/2024 10:54,04/06/2024 14:56,E206,Defect Component,ActionCode SN FJZ,01/09/2024 15:02,1
JUNIPER,Juniper-SFB,750-052893,EAAM6513,SAT,Function Fail,,09/05/2024 10:53,04/06/2024 14:45,S204,Missing component,Reassemble,05/09/2024 9:29,1
JUNIPER,Juniper-SFB,750-052893,EAAM6547,SAT,Function Fail,U8604,20/04/2024 18:39,04/06/2024 14:45,E206,Defect Component,ActionCode SN FJZ,16/09/2024 16:27,1
JUNIPER,Juniper-SFB,750-052893,EAAM6556,SAT,Function Fail,C4246,20/04/2024 17:45,04/06/2024 13:14,E205,Damaged Component,ActionCode SN FJZ,16/09/2024 14:18,1
JUNIPER,Juniper-SFB,750-052893,EAAM6574,SAT,Function Fail,U5001,20/04/2024 18:43,04/06/2024 14:56,E304,Open Solder,Resolder,17/09/2024 11:08,1
JUNIPER,Juniper-SFB,750-052893,EAAM6591,SAT,Function Fail,C5002,20/04/2024 17:45,04/06/2024 15:09,E205,Damaged Component,ActionCode SN FJZ,13/09/2024 23:04,1
